,Unnamed: 0,HomeTeam,AwayTeam,HomeScore,AwayScore,Time,Ref,HomeForm,AwayForm,HomeMissingPlayers,AwayMissingPlayers,Round,GD,HomeAtt,HomeDef,HomeMid,HomeOVR,AwayAtt,AwayDef,AwayMid,AwayOVR,y,Year,Month,Day,Round_Number
1005,1005,Newcastle,West Ham,0,3,2018-12-01 17:00:00,Paul Tierney,10,5,1,5,Premier League Round 14 2018/2019,-3,76,76,76,76,79,76,78,79,-1,2018,12,1,14
1006,1006,Southampton,Man United,2,2,2018-12-01 19:30:00,Kevin Friend,2,10,5,4,Premier League Round 14 2018/2019,0,76,77,77,77,84,81,84,83,0,2018,12,1,14
1007,1007,Chelsea,Fulham,2,0,2018-12-02 14:00:00,Craig Pawson,10,3,2,0,Premier League Round 14 2018/2019,2,84,82,85,83,76,74,77,76,1,2018,12,2,14
1008,1008,Arsenal,Tottenham,4,2,2018-12-02 16:05:00,Mike Dean,9,15,4,4,Premier League Round 14 2018/2019,2,85,81,82,82,89,82,83,83,1,2018,12,2,14
1009,1009,Liverpool,Everton,1,0,2018-12-02 18:15:00,Chris Kavanagh,7,10,4,4,Premier League Round 14 2018/2019,1,85,81,82,83,80,78,79,79,1,2018,12,2,14
1010,1010,Brighton,Leicester,1,1,2018-11-24 17:00:00,Chris Kavanagh,9,5,0,1,Premier League Round 13 2018/2019,0,76,75,76,76,79,77,77,78,0,2018,11,24,13
1011,1011,Everton,Cardiff,1,0,2018-11-24 17:00:00,Paul Tierney,10,6,4,4,Premier League Round 13 2018/2019,1,80,78,79,79,73,73,74,73,1,2018,11,24,13
1012,1012,Fulham,Southampton,3,2,2018-11-24 17:00:00,Michael Oliver,0,3,4,5,Premier League Round 13 2018/2019,1,76,74,77,76,76,77,77,77,1,2018,11,24,13
1013,1013,Man United,Crystal Palace,0,0,2018-11-24 17:00:00,Lee Mason,9,1,4,5,Premier League Round 13 2018/2019,0,84,81,84,83,79,75,76,77,0,2018,11,24,13
1014,1014,Watford,Liverpool,0,3,2018-11-24 17:00:00,Jon Moss,7,10,2,1,Premier League Round 13 2018/2019,-3,77,76,78,77,85,81,82,83,-1,2018,11,24,13
1015,1015,West Ham,Man City,0,4,2018-11-24 15:00:00,Andre Marriner,5,15,0,0,Premier League Round 13,-4,79,76,78,79,85,83,87,85,-1,2018,11,24,13
1016,1016,Tottenham,Chelsea,3,1,2018-11-24 19:30:00,Martin Atkinson,12,13,5,4,Premier League Round 13 2018/2019,2,89,82,83,83,84,82,85,83,1,2018,11,24,13
1017,1017,Bournemouth,Arsenal,1,2,2018-11-25 15:30:00,Craig Pawson,7,7,4,4,Premier League Round 13 2018/2019,-1,77,76,75,76,85,81,82,82,-1,2018,11,25,13
1018,1018,Wolves,Huddersfield,0,2,2018-11-25 18:00:00,Kevin Friend,4,5,4,4,Premier League Round 13 2018/2019,-2,75,75,80,76,75,75,75,75,-1,2018,11,25,13
1019,1019,Burnley,Newcastle,1,2,2018-11-26 22:30:00,Anthony Taylor,2,7,5,5,Premier League Round 13 2018/2019,-1,77,78,77,78,76,76,76,76,-1,2018,11,26,13
1020,1020,Cardiff,Brighton,2,1,2018-11-10 14:30:00,Martin Atkinson,3,9,1,0,Premier League Round 12 2018/2019,1,73,73,74,73,76,75,76,76,1,2018,11,10,12
1021,1021,Huddersfield,West Ham,1,1,2018-11-10 17:00:00,Chris Kavanagh,4,4,0,4,Premier League Round 12 2018/2019,0,75,75,75,75,79,76,78,79,0,2018,11,10,12
1022,1022,Leicester,Burnley,0,0,2018-11-10 17:00:00,Mike Dean,7,4,4,4,Premier League Round 12 2018/2019,0,79,77,77,78,77,78,77,78,0,2018,11,10,12
1023,1023,Newcastle,Bournemouth,2,1,2018-11-10 17:00:00,Lee Probert,4,10,4,4,Premier League Round 12 2018/2019,1,76,76,76,76,77,76,75,76,1,2018,11,10,12
1024,1024,Southampton,Watford,1,1,2018-11-10 17:00:00,Simon Hooper,5,6,4,5,Premier League Round 12 2018/2019,0,76,77,77,77,77,76,78,77,0,2018,11,10,12
1025,1025,Crystal Palace,Tottenham,0,1,2018-11-10 19:30:00,Jonathan Moss,1,10,4,4,Premier League Round 12 2018/2019,-1,79,75,76,77,89,82,83,83,-1,2018,11,10,12
1026,1026,Liverpool,Fulham,2,0,2018-11-11 14:00:00,Paul Tierney,10,0,4,4,Premier League Round 12 2018/2019,2,85,81,82,83,76,74,77,76,1,2018,11,11,12
1027,1027,Chelsea,Everton,0,0,2018-11-11 16:15:00,Kevin Friend,15,12,4,4,Premier League Round 12 2018/2019,0,84,82,85,83,80,78,79,79,0,2018,11,11,12
1028,1028,Arsenal,Wolves,1,1,2018-11-11 18:30:00,Stuart Attwell,9,6,4,4,Premier League Round 12 2018/2019,0,85,81,82,82,75,75,80,76,0,2018,11,11,12
1029,1029,Man City,Man United,3,1,2018-11-11 18:30:00,Anthony Taylor,15,10,4,4,Premier League Round 12 2018/2019,2,85,83,87,85,84,81,84,83,1,2018,11,11,12
1030,1030,Bournemouth,Man United,1,2,2018-11-03 14:30:00,Paul Tierney,13,8,4,4,Premier League Round 11 2018/2019,-1,77,76,75,76,84,81,84,83,-1,2018,11,3,11
1031,1031,Cardiff,Leicester,0,1,2018-11-03 17:00:00,Lee Probert,3,7,1,1,Premier League Round 11 2018/2019,-1,73,73,74,73,79,77,77,78,-1,2018,11,3,11
1032,1032,Everton,Brighton,3,1,2018-11-03 17:00:00,David Coote,9,9,4,4,Premier League Round 11 2018/2019,2,80,78,79,79,76,75,76,76,1,2018,11,3,11
1033,1033,Newcastle,Watford,1,0,2018-11-03 17:00:00,Craig Pawson,2,6,0,2,Premier League Round 11 2018/2019,1,76,76,76,76,77,76,78,77,1,2018,11,3,11
1034,1034,West Ham,Burnley,4,2,2018-11-03 17:00:00,Roger East,4,4,4,4,Premier League Round 11 2018/2019,2,79,76,78,79,77,78,77,78,1,2018,11,3,11
1035,1035,Arsenal,Liverpool,1,1,2018-11-03 19:30:00,Andre Marriner,13,10,1,1,Premier League Round 11 2018/2019,0,85,81,82,82,85,81,82,83,0,2018,11,3,11
1036,1036,Wolves,Tottenham,2,3,2018-11-03 21:45:00,Mike Dean,6,10,4,4,Premier League Round 11 2018/2019,-1,75,75,80,76,89,82,83,83,-1,2018,11,3,11
1037,1037,Man City,Southampton,6,1,2018-11-04 17:00:00,Lee Mason,13,5,4,4,Premier League Round 11 2018/2019,5,85,83,87,85,76,77,77,77,1,2018,11,4,11
1038,1038,Chelsea,Crystal Palace,3,1,2018-11-04 18:00:00,Michael Oliver,13,1,2,0,Premier League Round 11 2018/2019,2,84,82,85,83,79,75,76,77,1,2018,11,4,11
1039,1039,Huddersfield,Fulham,1,0,2018-11-05 22:00:00,Anthony Taylor,1,0,4,4,Premier League Round 11 2018/2019,1,75,75,75,75,76,74,77,76,1,2018,11,5,11
1040,1040,Brighton,Wolves,1,0,2018-10-27 17:00:00,Anthony Taylor,7,7,5,4,Premier League Round 10 2018/2019,1,76,75,76,76,75,75,80,76,1,2018,10,27,10
1041,1041,Fulham,Bournemouth,0,3,2018-10-27 17:00:00,Andre Marriner,4,10,5,4,Premier League Round 10 2018/2019,-3,76,74,77,76,77,76,75,76,-1,2018,10,27,10
1042,1042,Liverpool,Cardiff,4,1,2018-10-27 17:00:00,Stuart Attwell,8,3,1,0,Premier League Round 10 2018/2019,3,85,81,82,83,73,73,74,73,1,2018,10,27,10
1043,1043,Southampton,Newcastle,0,0,2018-10-27 17:00:00,Chris Kavanagh,4,1,4,4,Premier League Round 10 2018/2019,0,76,77,77,77,76,76,76,76,0,2018,10,27,10
1044,1044,Watford,Huddersfield,3,0,2018-10-27 17:00:00,Mike Dean,4,1,2,0,Premier League Round 10 2018/2019,3,77,76,78,77,75,75,75,75,1,2018,10,27,10
1045,1045,Leicester,West Ham,1,1,2018-10-27 19:30:00,Michael Oliver,9,7,4,4,Premier League Round 10 2018/2019,0,79,77,77,78,79,76,78,79,0,2018,10,27,10
1046,1046,Burnley,Chelsea,0,4,2018-10-28 15:30:00,Craig Pawson,7,11,4,4,Premier League Round 10 2018/2019,-4,77,78,77,78,84,82,85,83,-1,2018,10,28,10
1047,1047,Crystal Palace,Arsenal,2,2,2018-10-28 15:30:00,Martin Atkinson,4,15,0,1,Premier League Round 10 2018/2019,0,79,75,76,77,85,81,82,82,0,2018,10,28,10
1048,1048,Man United,Everton,2,1,2018-10-28 18:00:00,Jonathan Moss,5,9,4,4,Premier League Round 10 2018/2019,1,84,81,84,83,80,78,79,79,1,2018,10,28,10
1049,1049,Tottenham,Man City,0,1,2018-10-29 22:00:00,Kevin Friend,10,13,4,4,Premier League Round 10 2018/2019,-1,89,82,83,83,85,83,87,85,-1,2018,10,29,10
1050,1050,Chelsea,Man United,2,2,2018-10-20 14:30:00,Mike Dean,11,8,2,0,Premier League Round 9 2018/2019,0,84,82,85,83,84,81,84,83,0,2018,10,20,9
1051,1051,Bournemouth,Southampton,0,0,2018-10-20 17:00:00,Lee Probert,12,4,4,4,Premier League Round 9 2018/2019,0,77,76,75,76,76,77,77,77,0,2018,10,20,9
1052,1052,Cardiff,Fulham,4,2,2018-10-20 17:00:00,Kevin Friend,0,4,4,4,Premier League Round 9 2018/2019,2,73,73,74,73,76,74,77,76,1,2018,10,20,9
1053,1053,Man City,Burnley,5,0,2018-10-20 17:00:00,Jonathan Moss,13,7,4,4,Premier League Round 9 2018/2019,5,85,83,87,85,77,78,77,78,1,2018,10,20,9
1054,1054,Newcastle,Brighton,0,1,2018-10-20 17:00:00,Andre Marriner,1,5,6,4,Premier League Round 9 2018/2019,-1,76,76,76,76,76,75,76,76,-1,2018,10,20,9
1055,1055,West Ham,Tottenham,0,1,2018-10-20 17:00:00,Martin Atkinson,10,12,4,4,Premier League Round 9 2018/2019,-1,79,76,78,79,89,82,83,83,-1,2018,10,20,9
1056,1056,Wolves,Watford,0,2,2018-10-20 17:00:00,Lee Mason,10,1,4,4,Premier League Round 9 2018/2019,-2,75,75,80,76,77,76,78,77,-1,2018,10,20,9
1057,1057,Huddersfield,Liverpool,0,1,2018-10-20 19:30:00,Michael Oliver,2,5,0,1,Premier League Round 9 2018/2019,-1,75,75,75,75,85,81,82,83,-1,2018,10,20,9
1058,1058,Everton,Crystal Palace,2,0,2018-10-21 18:00:00,Anthony Taylor,6,7,4,6,Premier League Round 9 2018/2019,2,80,78,79,79,79,75,76,77,1,2018,10,21,9
1059,1059,Arsenal,Leicester,3,1,2018-10-22 22:00:00,Chris Kavanagh,15,9,1,0,Premier League Round 9 2018/2019,2,85,81,82,82,79,77,77,78,1,2018,10,22,9
1060,1060,Brighton,West Ham,1,0,2018-10-05 22:00:00,Kevin Friend,2,10,0,3,Premier League Round 8 2018/2019,1,76,75,76,76,79,76,78,79,1,2018,10,5,8
1061,1061,Burnley,Huddersfield,1,1,2018-10-06 17:00:00,Chris Kavanagh,6,1,4,4,Premier League Round 8 2018/2019,0,77,78,77,78,75,75,75,75,0,2018,10,6,8
1062,1062,Crystal Palace,Wolves,0,1,2018-10-06 17:00:00,Michael Oliver,7,10,4,4,Premier League Round 8 2018/2019,-1,79,75,76,77,75,75,80,76,-1,2018,10,6,8
1063,1063,Leicester,Everton,1,2,2018-10-06 17:00:00,Andre Marriner,9,4,4,4,Premier League Round 8 2018/2019,-1,79,77,77,78,80,78,79,79,-1,2018,10,6,8
1064,1064,Tottenham,Cardiff,1,0,2018-10-06 17:00:00,Mike Dean,9,0,4,4,Premier League Round 8 2018/2019,1,89,82,83,83,73,73,74,73,1,2018,10,6,8
1065,1065,Watford,Bournemouth,0,4,2018-10-06 17:00:00,Jonathan Moss,4,9,4,4,Premier League Round 8 2018/2019,-4,77,76,78,77,77,76,75,76,-1,2018,10,6,8
1066,1066,Man United,Newcastle,3,2,2018-10-06 19:30:00,Anthony Taylor,8,1,4,4,Premier League Round 8 2018/2019,1,84,81,84,83,76,76,76,76,1,2018,10,6,8
1067,1067,Fulham,Arsenal,1,5,2018-10-07 14:00:00,Paul Tierney,7,15,4,4,Premier League Round 8 2018/2019,-4,76,74,77,76,85,81,82,82,-1,2018,10,7,8
1068,1068,Southampton,Chelsea,0,3,2018-10-07 16:15:00,Craig Pawson,7,11,5,4,Premier League Round 8 2018/2019,-3,76,77,77,77,84,82,85,83,-1,2018,10,7,8
1069,1069,Liverpool,Man City,0,0,2018-10-07 18:30:00,Martin Atkinson,7,12,5,5,Premier League Round 8 2018/2019,0,85,81,82,83,85,83,87,85,0,2018,10,7,8
1070,1070,West Ham,Man United,3,1,2018-09-29 14:30:00,Michael Oliver,10,13,4,4,Premier League Round 7 2018/2019,2,79,76,78,79,84,81,84,83,1,2018,9,29,7
1071,1071,Arsenal,Watford,2,0,2018-09-29 17:00:00,Anthony Taylor,15,7,1,1,Premier League Round 7 2018/2019,2,85,81,82,82,77,76,78,77,1,2018,9,29,7
1072,1072,Everton,Fulham,3,0,2018-09-29 17:00:00,Roger East,5,8,4,4,Premier League Round 7 2018/2019,3,80,78,79,79,76,74,77,76,1,2018,9,29,7
1073,1073,Huddersfield,Tottenham,0,2,2018-09-29 17:00:00,Craig Pawson,2,6,4,4,Premier League Round 7 2018/2019,-2,75,75,75,75,89,82,83,83,-1,2018,9,29,7
1074,1074,Man City,Brighton,2,0,2018-09-29 17:00:00,Lee Mason,12,2,4,4,Premier League Round 7 2018/2019,2,85,83,87,85,76,75,76,76,1,2018,9,29,7
1075,1075,Newcastle,Leicester,0,2,2018-09-29 17:00:00,Simon Hooper,1,9,4,5,Premier League Round 7 2018/2019,-2,76,76,76,76,79,77,77,78,-1,2018,9,29,7
1076,1076,Wolves,Southampton,2,0,2018-09-29 17:00:00,Stuart Attwell,10,7,4,5,Premier League Round 7 2018/2019,2,75,75,80,76,76,77,77,77,1,2018,9,29,7
1077,1077,Chelsea,Liverpool,1,1,2018-09-29 19:30:00,Andre Marriner,13,12,2,1,Premier League Round 7 2018/2019,0,84,82,85,83,85,81,82,83,0,2018,9,29,7
1078,1078,Cardiff,Burnley,1,2,2018-09-30 18:00:00,Martin Atkinson,1,4,5,5,Premier League Round 7 2018/2019,-1,73,73,74,73,77,78,77,78,-1,2018,9,30,7
1079,1079,Bournemouth,Crystal Palace,2,1,2018-10-01 22:00:00,Mike Dean,9,10,5,4,Premier League Round 7 2018/2019,1,77,76,75,76,79,75,76,77,1,2018,10,1,7
1080,1080,Fulham,Watford,1,1,2018-09-22 14:30:00,Martin Atkinson,10,12,4,4,Premier League Round 6 2018/2019,0,76,74,77,76,77,76,78,77,0,2018,9,22,6
1081,1081,Burnley,Bournemouth,4,0,2018-09-22 17:00:00,Anthony Taylor,1,10,5,4,Premier League Round 6 2018/2019,4,77,78,77,78,77,76,75,76,1,2018,9,22,6
1082,1082,Cardiff,Man City,0,5,2018-09-22 17:00:00,Michael Oliver,2,10,4,4,Premier League Round 6 2018/2019,-5,73,73,74,73,85,83,87,85,-1,2018,9,22,6
1083,1083,Crystal Palace,Newcastle,0,0,2018-09-22 17:00:00,Andre Marriner,6,1,5,4,Premier League Round 6 2018/2019,0,79,75,76,77,76,76,76,76,0,2018,9,22,6
1084,1084,Leicester,Huddersfield,3,1,2018-09-22 17:00:00,David Coote,9,2,4,5,Premier League Round 6 2018/2019,2,79,77,77,78,75,75,75,75,1,2018,9,22,6
1085,1085,Liverpool,Southampton,3,0,2018-09-22 17:00:00,Paul Tierney,15,7,4,4,Premier League Round 6 2018/2019,3,85,81,82,83,76,77,77,77,1,2018,9,22,6
1086,1086,Man United,Wolves,1,1,2018-09-22 17:00:00,Kevin Friend,9,10,4,4,Premier League Round 6 2018/2019,0,84,81,84,83,75,75,80,76,0,2018,9,22,6
1087,1087,Brighton,Tottenham,1,2,2018-09-22 19:30:00,Chris Kavanagh,5,6,4,5,Premier League Round 6 2018/2019,-1,76,75,76,76,89,82,83,83,-1,2018,9,22,6
1088,1088,West Ham,Chelsea,0,0,2018-09-23 15:30:00,Mike Dean,6,15,2,2,Premier League Round 6 2018/2019,0,79,76,78,79,84,82,85,83,0,2018,9,23,6
1089,1089,Arsenal,Everton,2,0,2018-09-23 18:00:00,Jonathan Moss,12,8,4,5,Premier League Round 6 2018/2019,2,85,81,82,82,80,78,79,79,1,2018,9,23,6
1090,1090,Tottenham,Liverpool,1,2,2018-09-15 14:30:00,Michael Oliver,9,15,4,4,Premier League Round 5 2018/2019,-1,89,82,83,83,85,81,82,83,-1,2018,9,15,5
1091,1091,Bournemouth,Leicester,4,2,2018-09-15 17:00:00,Craig Pawson,10,9,4,4,Premier League Round 5 2018/2019,2,77,76,75,76,79,77,77,78,1,2018,9,15,5
1092,1092,Chelsea,Cardiff,4,1,2018-09-15 17:00:00,Jon Moss,15,2,2,0,Premier League Round 5 2018/2019,3,84,82,85,83,73,73,74,73,1,2018,9,15,5
1093,1093,Huddersfield,Crystal Palace,0,1,2018-09-15 17:00:00,Graham Scott,2,6,4,6,Premier League Round 5 2018/2019,-1,75,75,75,75,79,75,76,77,-1,2018,9,15,5
1094,1094,Man City,Fulham,3,0,2018-09-15 17:00:00,Stuart Attwell,13,10,4,5,Premier League Round 5 2018/2019,3,85,83,87,85,76,74,77,76,1,2018,9,15,5
1095,1095,Newcastle,Arsenal,1,2,2018-09-15 17:00:00,Lee Probert,1,9,4,4,Premier League Round 5 2018/2019,-1,76,76,76,76,85,81,82,82,-1,2018,9,15,5
1096,1096,Watford,Man United,1,2,2018-09-15 19:30:00,Mike Dean,15,6,1,0,Premier League Round 5 2018/2019,-1,77,76,78,77,84,81,84,83,-1,2018,9,15,5
1097,1097,Wolves,Burnley,1,0,2018-09-16 15:30:00,Andre Marriner,8,1,4,4,Premier League Round 5 2018/2019,1,75,75,80,76,77,78,77,78,1,2018,9,16,5
1098,1098,Everton,West Ham,1,3,2018-09-16 18:00:00,Martin Atkinson,9,3,4,4,Premier League Round 5 2018/2019,-2,80,78,79,79,79,76,78,79,-1,2018,9,16,5
1099,1099,Southampton,Brighton,2,2,2018-09-17 22:00:00,Anthony Taylor,7,4,4,5,Premier League Round 5 2018/2019,0,76,77,77,77,76,75,76,76,0,2018,9,17,5
1100,1100,Leicester,Liverpool,1,2,2018-09-01 14:30:00,Paul Tierney,12,15,4,4,Premier League Round 4 2018/2019,-1,79,77,77,78,85,81,82,83,-1,2018,9,1,4
1101,1101,Brighton,Fulham,2,2,2018-09-01 17:00:00,Lee Probert,6,7,4,4,Premier League Round 4 2018/2019,0,76,75,76,76,76,74,77,76,0,2018,9,1,4
1102,1102,Chelsea,Bournemouth,2,0,2018-09-01 17:00:00,Lee Mason,12,13,4,4,Premier League Round 4 2018/2019,2,84,82,85,83,77,76,75,76,1,2018,9,1,4
1103,1103,Crystal Palace,Southampton,0,2,2018-09-01 17:00:00,Martin Atkinson,7,4,4,4,Premier League Round 4 2018/2019,-2,79,75,76,77,76,77,77,77,-1,2018,9,1,4
1104,1104,Everton,Huddersfield,1,1,2018-09-01 17:00:00,Stuart Attwell,8,4,4,4,Premier League Round 4 2018/2019,0,80,78,79,79,75,75,75,75,0,2018,9,1,4
1105,1105,West Ham,Wolves,0,1,2018-09-01 17:00:00,Chris Kavanagh,6,8,4,4,Premier League Round 4 2018/2019,-1,79,76,78,79,75,75,80,76,-1,2018,9,1,4
1106,1106,Man City,Newcastle,2,1,2018-09-01 19:30:00,Kevin Friend,13,1,4,4,Premier League Round 4 2018/2019,1,85,83,87,85,76,76,76,76,1,2018,9,1,4
1107,1107,Cardiff,Arsenal,2,3,2018-09-02 15:30:00,Anthony Taylor,2,9,5,4,Premier League Round 4 2018/2019,-1,73,73,74,73,85,81,82,82,-1,2018,9,2,4
1108,1108,Burnley,Man United,0,2,2018-09-02 18:00:00,Jonathan Moss,4,6,4,4,Premier League Round 4 2018/2019,-2,77,78,77,78,84,81,84,83,-1,2018,9,2,4
1109,1109,Watford,Tottenham,2,1,2018-09-02 18:00:00,Andre Marriner,13,12,4,4,Premier League Round 4 2018/2019,1,77,76,78,77,89,82,83,83,1,2018,9,2,4
1110,1110,Wolves,Man City,1,1,2018-08-25 14:30:00,Martin Atkinson,5,12,5,4,Premier League Round 3 2018/2019,0,75,75,80,76,85,83,87,85,0,2018,8,25,3
1111,1111,Bournemouth,Everton,2,2,2018-08-25 17:00:00,Lee Probert,9,4,4,4,Premier League Round 3 2018/2019,0,77,76,75,76,80,78,79,79,0,2018,8,25,3
1112,1112,Arsenal,West Ham,3,1,2018-08-25 17:00:00,Graham Scott,9,9,0,2,Premier League Round 3 2018/2019,2,85,81,82,82,79,76,78,79,1,2018,8,25,3
1113,1113,Huddersfield,Cardiff,0,0,2018-08-25 17:00:00,Michael Oliver,9,7,4,4,Premier League Round 3 2018/2019,0,75,75,75,75,73,73,74,73,0,2018,8,25,3
1114,1114,Southampton,Leicester,1,2,2018-08-25 17:00:00,Jonathan Moss,7,7,4,4,Premier League Round 3 2018/2019,-1,76,77,77,77,79,77,77,78,-1,2018,8,25,3
1115,1115,Liverpool,Brighton,1,0,2018-08-25 19:30:00,Chris Kavanagh,15,8,1,0,Premier League Round 3 2018/2019,1,85,81,82,83,76,75,76,76,1,2018,8,25,3
1116,1116,Watford,Crystal Palace,2,1,2018-08-26 15:30:00,Anthony Taylor,13,10,1,0,Premier League Round 3 2018/2019,1,77,76,78,77,79,75,76,77,1,2018,8,26,3
1117,1117,Fulham,Burnley,4,2,2018-08-26 18:00:00,David Coote,1,5,4,4,Premier League Round 3 2018/2019,2,76,74,77,76,77,78,77,78,1,2018,8,26,3
1118,1118,Newcastle,Chelsea,1,2,2018-08-26 18:00:00,Paul Tierney,2,9,0,1,Premier League Round 3 2018/2019,-1,76,76,76,76,84,82,85,83,-1,2018,8,26,3
1119,1119,Man United,Tottenham,0,3,2018-08-27 22:00:00,Craig Pawson,6,9,4,4,Premier League Round 3 2018/2019,-3,84,81,84,83,89,82,83,83,-1,2018,8,27,3
1120,1120,Cardiff,Newcastle,0,0,2018-08-18 14:30:00,Craig Pawson,6,2,4,4,Premier League Round 2 2018/2019,0,73,73,74,73,76,76,76,76,0,2018,8,18,2
1121,1121,Everton,Southampton,2,1,2018-08-18 17:00:00,Lee Mason,1,7,4,4,Premier League Round 2 2018/2019,1,80,78,79,79,76,77,77,77,1,2018,8,18,2
1122,1122,Leicester,Wolves,2,0,2018-08-18 17:00:00,Mike Dean,5,5,4,4,Premier League Round 2 2018/2019,2,79,77,77,78,75,75,80,76,1,2018,8,18,2
1123,1123,Tottenham,Fulham,3,1,2018-08-18 17:00:00,Anthony Taylor,9,4,4,4,Premier League Round 2 2018/2019,2,89,82,83,83,76,74,77,76,1,2018,8,18,2
1124,1124,West Ham,Bournemouth,1,2,2018-08-18 17:00:00,Stuart Attwell,12,7,4,5,Premier League Round 2 2018/2019,-1,79,76,78,79,77,76,75,76,-1,2018,8,18,2
1125,1125,Chelsea,Arsenal,3,2,2018-08-18 19:30:00,Martin Atkinson,9,9,1,0,Premier League Round 2 2018/2019,1,84,82,85,83,85,81,82,82,1,2018,8,18,2
1126,1126,Burnley,Watford,1,3,2018-08-19 15:30:00,Paul Tierney,8,13,4,4,Premier League Round 2 2018/2019,-2,77,78,77,78,77,76,78,77,-1,2018,8,19,2
1127,1127,Man City,Huddersfield,6,1,2018-08-19 15:30:00,Andre Marriner,9,10,4,4,Premier League Round 2 2018/2019,5,85,83,87,85,75,75,75,75,1,2018,8,19,2
1128,1128,Brighton,Man United,3,2,2018-08-19 18:00:00,Kevin Friend,5,6,4,4,Premier League Round 2 2018/2019,1,76,75,76,76,84,81,84,83,1,2018,8,19,2
1129,1129,Crystal Palace,Liverpool,0,2,2018-08-20 22:00:00,Michael Oliver,13,15,0,1,Premier League Round 2 2018/2019,-2,79,75,76,77,85,81,82,83,-1,2018,8,20,2
1130,1130,Man United,Leicester,2,1,2018-08-10 22:00:00,Andre Marriner,4,8,4,4,Premier League Round 1,1,84,81,84,83,79,77,77,78,1,2018,8,10,1
1131,1131,Newcastle,Tottenham,1,2,2018-08-11 14:30:00,Martin Atkinson,5,9,4,4,Premier League Round 1 2018/2019,-1,76,76,76,76,89,82,83,83,-1,2018,8,11,1
1132,1132,Bournemouth,Cardiff,2,0,2018-08-11 17:00:00,Kevin Friend,7,7,4,4,Premier League Round 1 2018/2019,2,77,76,75,76,73,73,74,73,1,2018,8,11,1
1133,1133,Fulham,Crystal Palace,0,2,2018-08-11 17:00:00,Mike Dean,4,13,4,4,Premier League Round 1 2018/2019,-2,76,74,77,76,79,75,76,77,-1,2018,8,11,1
1134,1134,Huddersfield,Chelsea,0,3,2018-08-11 17:00:00,Chris Kavanagh,10,9,0,1,Premier League Round 1 2018/2019,-3,75,75,75,75,84,82,85,83,-1,2018,8,11,1
1135,1135,Watford,Brighton,2,0,2018-08-11 17:00:00,Jon Moss,11,6,1,0,Premier League Round 1 2018/2019,2,77,76,78,77,76,75,76,76,1,2018,8,11,1
1136,1136,Wolves,Everton,2,2,2018-08-11 19:30:00,Craig Pawson,5,0,4,4,Premier League Round 1 2018/2019,0,75,75,80,76,80,78,79,79,0,2018,8,11,1
1137,1137,Liverpool,West Ham,4,0,2018-08-12 15:30:00,Anthony Taylor,12,13,1,2,Premier League Round 1 2018/2019,4,85,81,82,83,79,76,78,79,1,2018,8,12,1
1138,1138,Southampton,Burnley,0,0,2018-08-12 15:30:00,Graham Scott,9,6,4,4,Premier League Round 1 2018/2019,0,76,77,77,77,77,78,77,78,0,2018,8,12,1
1139,1139,Arsenal,Man City,0,2,2018-08-12 18:00:00,Michael Oliver,12,9,4,4,Premier League Round 1 2018/2019,-2,85,81,82,82,85,83,87,85,-1,2018,8,12,1
